PUNTO_MUESTREO,ANNO,MES,DIA,FECHA,NOMBRE_CAPITAL,As,BaP,Cd,Ni,PM10,PM2.5,Pb,ICA
02003001_9_49,2018,12,17,2018-12-17,Albacete,,,,,,8.2,,1
02003001_9_49,2018,12,18,2018-12-18,Albacete,,,,,,12.0,,2
02003001_9_49,2018,12,19,2018-12-19,Albacete,,,,,,11.0,,2
02003001_9_49,2018,12,20,2018-12-20,Albacete,,,,,,13.0,,2
02003001_9_49,2018,12,21,2018-12-21,Albacete,,,,,,12.0,,2
02003001_9_49,2018,12,22,2018-12-22,Albacete,,,,,,13.0,,2
02003001_9_49,2018,12,23,2018-12-23,Albacete,,,,,,14.0,,2
02003001_9_49,2018,12,24,2018-12-24,Albacete,,,,,,15.0,,2
02003001_9_49,2018,12,25,2018-12-25,Albacete,,,,,,22.0,,2
02003001_9_49,2018,12,26,2018-12-26,Albacete,,,,,,15.0,,2
02003001_9_49,2018,12,27,2018-12-27,Albacete,,,,,,27.0,,3
02003001_9_49,2018,12,28,2018-12-28,Albacete,,,,,,34.0,,3
02003001_9_49,2018,12,29,2018-12-29,Albacete,,,,,,29.0,,3
02003001_9_49,2018,12,30,2018-12-30,Albacete,,,,,,24.0,,2
02003001_9_49,2018,12,31,2018-12-31,Albacete,,,,,,19.0,,2
